profile_id,report_date,fans_lifetime,fans_change,insights_post_clicks,insights_reactions,insights_fan_adds,insights_fan_adds_unique,insights_fan_removes,insights_activity,insights_engaged_users,insights_fan_removes_unique,insights_positive_feedback,insights_negative_feedback,insights_fans_lifetime,insights_fans_online,insights_reach,insights_reach_7_days,insights_reach_28_days,insights_video_complete_views_30s_repeat_views,insights_impressions,insights_post_reach,insights_post_impressions,insights_video_complete_views_30s,insights_reach_engagement,insights_post_clicks_unique,insights_activity_unique,insights_video_repeat_views,insights_video_views_unique,insights_views,insights_video_complete_views_30s_unique,insights_video_views,engagement_rate,insights_engagements,insights_impressions_engagement_rate,insights_reach_per_content,interactions,interactions_per_1k_fans,likes,number_of_comments,page_posts,page_shares,sentiment_manual_auto,shares,user_posts,user_posts_average_response_time,user_posts_responded,user_posts_response_rate,user_questions,user_questions_average_response_time,user_questions_responded,user_questions_response_rate,date_from,date_to,profile_url,insights_enabled
4.9133E+11,11/24/2023,5104084,1734,,1,0,0,1,,,1,,,148017,,91,1223,5629,2,188,119,169,11,,,,9,35,164,12,35,0.074556,,0.035587,,0,1.85646,52657,0,74,,0,0,15,,,0,,,,1,8/16/2024,1/6/2025,https://facebook.com/5ojvao0tyt5wi5p,1
2.67583E+11,12/17/2023,3009479,346,,1,0,0,1,,,1,,,200259,,91,903,5629,2,138,87,125,12,,,,13,35,126,13,35,0.026884,,0.046051,,15210,3.20498,0,0,57,,0,1328,52,,,1,,,,1,10/13/2024,2/2/2025,https://facebook.com/bwzigmta,1
4.2447E+11,6/6/2024,7898436,1036,,1,0,0,1,,,1,,,148017,,91,1223,7615,2,188,119,169,11,,,,9,25,170,13,37,0.026356,,0.034585,,48132,5.848713,60621,1670,28,,0,0,44,,,1,,,,0,11/26/2024,12/20/2024,https://facebook.com/doobbvmsgilx,0
7.60331E+11,8/27/2024,0,63,,1,0,0,1,,,1,,,200259,,91,903,7615,2,188,106,125,15,,,,9,25,170,9,45,0.012035,,0.026124,,52208,3.252742,6636,0,40,,0,64,60,,,0,,,,0,2/26/2025,6/17/2025,https://facebook.com/857e5a1s2qz,1
8.28345E+11,12/7/2024,4503769,19,,1,0,0,1,,,1,,,154001,,91,1223,5629,2,138,87,169,11,,,,13,25,126,13,47,0.028725,,0.061128,,18245,5.181324,45018,6708,27,,0,0,20,,,0,,,,1,3/5/2025,4/1/2025,https://facebook.com/o7gv1hwt3x,1
5.65611E+11,2/3/2024,7898436,-93,,1,0,0,1,,,1,,,148017,,91,1223,7615,2,188,87,125,15,,,,13,35,170,13,35,0.055601,,0.043082,,78234,8.049971,25739,1580,45,,0,1511,37,,,0,,,,0,1/27/2025,7/7/2025,https://facebook.com/tou6acfjvqu7a9k,1
3.91516E+11,11/27/2024,3841425,-278,,1,0,0,1,,,1,,,158280,,91,1223,5629,2,138,119,169,15,,,,13,25,170,13,35,0.076629,,0.074855,,61311,4.425668,0,4195,28,,0,503,13,,,1,,,,0,3/14/2025,4/13/2025,https://facebook.com/fuiqh6w47jrc,1
2.7799E+11,9/24/2024,0,1267,,1,0,0,1,,,1,,,200259,,123,903,7615,2,188,119,169,11,,,,13,35,170,9,35,0.016214,,0.001691,,6034,2.769017,1933,3217,68,,0,1670,28,,,0,,,,1,12/24/2024,2/3/2025,https://facebook.com/cf6o0wgxzeodvdv,1
5.26699E+11,10/28/2023,2961363,-69,,1,0,0,1,,,1,,,148017,,91,1223,5629,2,180,87,169,11,,,,9,25,126,13,35,0.01503,,0.061779,,0,3.48131,31241,0,41,,0,1615,13,,,1,,,,0,4/30/2024,3/8/2025,https://facebook.com/yck67e5daey9t,0
3.21602E+11,4/7/2024,7898436,-179,,1,0,0,1,,,1,,,200259,,123,1223,5629,2,140,106,164,11,,,,11,35,126,9,47,0.011982,,0.01343,,47584,12.614648,0,1429,44,,0,1204,33,,,1,,,,1,10/17/2024,12/5/2024,https://facebook.com/sqent10ga,1
5.68454E+11,3/12/2024,5390221,-278,,1,0,0,1,,,1,,,200259,,91,1223,5629,2,138,119,125,15,,,,13,25,170,13,47,0.046345,,0.061136,,15747,13.546083,34723,4274,22,,0,0,65,,,0,,,,0,8/2/2024,11/14/2024,https://facebook.com/pmwifu9oypyzqqd,0
6.79886E+11,1/20/2025,1567773,234,,1,0,0,1,,,1,,,148017,,123,1040,7615,2,188,119,140,11,,,,9,35,160,9,47,0.010238,,0.069748,,9957,6.729533,0,4114,30,,0,602,21,,,0,,,,0,2/29/2024,11/28/2024,https://facebook.com/6acx2tgzztrsq3,1
75418418810,2/8/2025,2051077,1596,,1,0,0,1,,,1,,,148017,,123,903,7615,2,188,87,169,11,,,,10,35,161,11,41,0.007962,,0.062941,,36256,9.697326,41495,4582,15,,0,1269,21,,,1,,,,0,10/5/2023,12/21/2023,https://facebook.com/z95bp6pacv536l7,0
11056790372,12/15/2024,2446064,1825,,1,0,0,1,,,1,,,148017,,91,1223,7615,2,138,119,160,15,,,,9,25,126,13,47,0.059771,,0.047914,,51388,2.418463,0,851,67,,0,726,35,,,0,,,,0,12/18/2023,11/29/2024,https://facebook.com/hvaqi4fys2jcx,0
2.20154E+11,7/11/2024,5343431,-278,,1,0,0,1,,,1,,,200259,,91,903,7615,2,138,119,169,11,,,,13,35,126,9,47,0.063661,,0.010694,,53599,3.947599,38791,3891,28,,0,305,35,,,0,,,,0,3/7/2025,7/14/2025,https://facebook.com/0vp3h1xqt,1
8.95566E+11,6/22/2024,7898436,130,,1,0,0,1,,,1,,,148017,,123,1223,6932,2,138,119,125,15,,,,9,35,170,13,47,0.025851,,0.076871,,31145,8.495198,49153,977,42,,0,706,54,,,1,,,,1,10/8/2024,2/22/2025,https://facebook.com/o59vqfovllcml6,0
6.49828E+11,3/16/2024,7518191,-278,,1,0,0,1,,,1,,,148017,,91,1223,7615,2,188,119,169,11,,,,13,35,170,9,47,0.046936,,0.026782,,0,0,21831,4936,13,,0,759,13,,,1,,,,1,1/12/2025,3/1/2025,https://facebook.com/9vzyl0kk,0
1.80241E+11,11/20/2024,5641739,1060,,1,0,0,1,,,1,,,200259,,91,1223,5629,2,159,115,125,15,,,,9,35,170,13,42,0.059648,,0.00323,,58551,9.905997,24271,4861,13,,0,0,13,,,1,,,,1,8/12/2024,3/1/2025,https://facebook.com/8coc8yug,1
8.91361E+11,11/16/2023,17342,574,,1,0,0,1,,,1,,,148017,,94,903,7615,2,164,93,125,15,,,,9,35,170,9,35,0.004867,,0.001148,,4897,4.059461,67714,0,33,,0,195,40,,,0,,,,0,12/20/2023,3/18/2024,https://facebook.com/cp9nzbvxtu80wdb,1
4.75256E+11,2/24/2024,29021,-65,,1,0,0,1,,,1,,,158682,,93,903,5629,2,138,119,169,15,,,,9,35,170,9,47,0.051141,,0.059351,,38862,1.815196,4762,3135,32,,0,873,73,,,1,,,,0,8/1/2024,12/22/2024,https://facebook.com/vupy9jrb,1
4.81331E+11,12/12/2023,5884754,426,,1,0,0,1,,,1,,,148017,,123,903,6500,2,138,87,169,15,,,,13,35,138,13,45,0.02361,,0.066808,,25741,8.225095,11670,0,43,,0,996,35,,,0,,,,1,2/5/2025,6/10/2025,https://facebook.com/a31b98ns23axfq,1
9.36187E+11,6/23/2024,0,45,,1,0,0,1,,,1,,,200259,,91,939,7615,2,188,119,125,11,,,,9,25,126,13,47,0.03332,,0.06444,,89602,12.834576,44271,4488,80,,0,645,47,,,1,,,,0,10/15/2024,1/4/2025,https://facebook.com/jsg8zhc1i2s5hkt,0
68891825261,3/10/2024,3497328,1493,,1,0,0,1,,,1,,,200259,,123,1223,7615,2,188,87,125,11,,,,13,29,126,10,47,0.029142,,0.045164,,89602,5.159341,38212,0,13,,0,284,37,,,0,,,,1,3/9/2024,7/6/2024,https://facebook.com/nwjyzdishhgyh9a,0
2.23026E+11,1/15/2024,5163946,754,,1,0,0,1,,,1,,,200259,,123,903,5629,2,188,87,125,11,,,,13,25,170,9,35,0.057749,,0.050919,,15460,7.805213,19756,3250,58,,0,404,54,,,0,,,,0,9/3/2024,12/17/2024,https://facebook.com/zqubbgrs4e,1
5.89914E+11,4/20/2024,627872,839,,1,0,0,1,,,1,,,148017,,123,903,5629,2,138,99,125,15,,,,9,29,143,13,35,0.038033,,0.072638,,0,8.511515,0,4269,49,,0,91,32,,,0,,,,0,9/2/2024,2/18/2025,https://facebook.com/n97dxwaszvx,1
2.03532E+11,1/7/2025,984441,-278,,1,0,0,1,,,1,,,148017,,91,903,7615,2,138,119,125,11,,,,13,35,170,13,35,0.061045,,0.053427,,0,7.577265,53510,2624,26,,0,452,37,,,0,,,,1,2/2/2024,4/4/2024,https://facebook.com/7uz6tnyx1ham,1
6.82732E+11,7/27/2024,3910888,329,,1,0,0,1,,,1,,,148017,,91,1223,5629,2,188,119,169,15,,,,13,30,170,13,35,0.025885,,0.028744,,37740,2.170141,0,4570,30,,0,983,72,,,0,,,,0,6/25/2024,11/27/2024,https://facebook.com/tczv6oz5y6paif,0
2.21951E+11,12/17/2024,5791620,1818,,1,0,0,1,,,1,,,148017,,123,1005,5629,2,138,119,125,15,,,,13,25,170,9,35,0.043761,,0.076082,,13014,7.505198,80413,3178,61,,0,1670,62,,,1,,,,0,2/3/2025,6/26/2025,https://facebook.com/xnr5m5gcjbcqo,1
1.08165E+11,2/4/2025,7546808,1294,,1,0,0,1,,,1,,,200259,,123,1223,6152,2,138,111,125,15,,,,13,25,170,9,35,0.072652,,0.077281,,0,7.333124,0,6298,37,,0,0,24,,,1,,,,1,7/30/2024,3/19/2025,https://facebook.com/fi0ou21fv,0
2.14915E+11,1/29/2025,6116951,-278,,1,0,0,1,,,1,,,148017,,123,903,5834,2,138,87,169,11,,,,13,35,170,9,35,0.035608,,0.050603,,13504,0,0,0,32,,0,1214,25,,,0,,,,0,1/16/2025,5/4/2025,https://facebook.com/qv51nfyfnle644l,1
4.28507E+11,4/7/2024,4438757,159,,1,0,0,1,,,1,,,148017,,123,1223,7615,2,188,88,169,15,,,,9,25,126,9,35,0.046528,,0.045722,,43214,10.277418,35977,1518,17,,0,723,26,,,1,,,,0,10/11/2024,10/22/2024,https://facebook.com/ronryl18wy,0
1.84377E+11,1/15/2025,1859308,-278,,1,0,0,1,,,1,,,148017,,123,903,7615,2,138,87,125,11,,,,13,35,170,9,47,0.05397,,0.075012,,27078,0,41731,0,21,,0,0,16,,,0,,,,0,12/7/2023,3/20/2024,https://facebook.com/pbaqcjtb1twg,0
1.43345E+11,2/2/2025,837685,1560,,1,0,0,1,,,1,,,148017,,123,1223,7615,2,171,119,169,15,,,,9,25,126,13,35,0.073073,,0.062468,,14762,7.088628,0,1733,14,,0,456,27,,,1,,,,0,7/22/2024,11/10/2024,https://facebook.com/v1d2tva5bmkf52,1
8.61679E+11,3/1/2025,2599674,545,,1,0,0,1,,,1,,,148017,,91,1223,5629,2,138,87,169,15,,,,9,35,170,9,35,0.051255,,0.010379,,18587,13.1639,73455,0,57,,0,409,36,,,0,,,,0,8/16/2024,9/25/2024,https://facebook.com/k3imuvugcqwb,1
3.27193E+11,4/7/2024,5496771,-156,,1,0,0,1,,,1,,,200259,,113,1223,5629,2,138,87,125,11,,,,13,35,126,9,47,0.049379,,0.076695,,24528,5.46188,35643,0,22,,0,509,23,,,0,,,,1,9/19/2024,3/18/2025,https://facebook.com/re68tk6ou,1
3.67151E+11,2/1/2024,5266115,399,,1,0,0,1,,,1,,,148017,,123,903,7615,2,138,119,125,15,,,,13,35,126,13,47,0.066849,,0.058225,,36248,1.954075,19615,0,14,,0,1092,49,,,1,,,,0,2/1/2025,5/3/2025,https://facebook.com/l8vaparou,0
64717705406,8/10/2024,0,-278,,1,0,0,1,,,1,,,200259,,91,1223,5629,2,188,119,125,15,,,,13,25,126,9,35,0.079355,,0.059382,,38036,8.972642,37205,1300,42,,0,1608,13,,,0,,,,0,4/19/2024,5/25/2024,https://facebook.com/ih3kyqm6,0
3.63796E+11,2/14/2025,1735087,-278,,1,0,0,1,,,1,,,178621,,123,1189,5629,2,169,87,169,11,,,,13,35,152,9,35,0.072016,,0.032674,,0,12.657323,60087,3081,22,,0,1230,14,,,0,,,,1,9/24/2024,2/24/2025,https://facebook.com/pb2u8241412y,0
2.72159E+11,1/28/2025,7898436,401,,1,0,0,1,,,1,,,148017,,100,1223,5629,2,138,87,125,15,,,,13,35,170,9,35,0.010865,,0.001667,,34544,1.680842,71146,3631,70,,0,629,52,,,1,,,,0,12/24/2024,2/5/2025,https://facebook.com/jg9jkydp,1
6.1438E+11,8/3/2024,4456245,961,,1,0,0,1,,,1,,,200259,,123,903,6432,2,171,87,167,11,,,,9,25,159,10,35,0.054439,,0.022467,,18429,0,31845,4914,39,,0,690,77,,,1,,,,1,7/8/2024,9/28/2024,https://facebook.com/sa3rbb59uyvt,0
2.13336E+11,12/20/2023,0,-278,,1,0,0,1,,,1,,,148017,,91,1223,7615,2,138,97,169,15,,,,9,32,170,13,47,0.026958,,0.027158,,0,11.698827,0,4773,43,,0,1666,44,,,1,,,,0,10/22/2023,12/13/2023,https://facebook.com/hfcux47102,0
8.89482E+11,5/15/2024,7898436,112,,1,0,0,1,,,1,,,200259,,123,903,5629,2,188,119,169,11,,,,9,25,170,9,47,0.033743,,0.037015,,18105,10.262598,0,0,43,,0,0,21,,,0,,,,0,2/3/2025,6/7/2025,https://facebook.com/mpwvu5dxtcaa,1
9.3037E+11,10/19/2024,4115958,1075,,1,0,0,1,,,1,,,148017,,123,1223,5629,2,138,87,125,11,,,,9,25,126,13,35,0.051982,,0.056405,,64699,8.210728,0,640,50,,0,1200,16,,,0,,,,0,1/26/2024,2/11/2024,https://facebook.com/86a5wlhvg0hx8,1
1.08833E+11,7/29/2024,5416222,-278,,1,0,0,1,,,1,,,148017,,91,903,5629,2,138,87,125,15,,,,10,25,135,13,47,0.012464,,0.036598,,54108,0,8666,2932,53,,0,0,31,,,1,,,,1,11/18/2024,4/7/2025,https://facebook.com/fsusg3l2,1
1.16329E+11,4/4/2024,5464016,534,,1,0,0,1,,,1,,,148017,,91,963,7615,2,188,87,169,15,,,,13,28,170,13,47,0.055722,,0.030398,,32426,9.14109,27542,2970,39,,0,0,64,,,0,,,,1,10/31/2024,1/27/2025,https://facebook.com/x3fjup58f84jcn8,1
1.24173E+11,4/2/2024,3050472,421,,1,0,0,1,,,1,,,200259,,91,1223,5629,2,138,119,125,15,,,,9,35,170,13,47,0.024187,,0.020602,,2123,11.046851,32430,5841,18,,0,861,49,,,0,,,,0,9/18/2024,1/31/2025,https://facebook.com/8i9tmx4l,1
6.23374E+11,11/2/2023,1917894,1562,,1,0,0,1,,,1,,,200259,,91,1223,6101,2,138,119,169,11,,,,9,35,126,9,47,0.065719,,0.061711,,0,13.546083,57756,1754,35,,0,0,13,,,1,,,,0,11/22/2024,2/17/2025,https://facebook.com/ydypk2wa8p,1
1.30749E+11,3/4/2024,7898436,216,,1,0,0,1,,,1,,,148017,,91,903,7615,2,188,119,169,14,,,,13,35,170,9,47,0.030364,,0.063213,,760,5.297354,0,4340,40,,0,292,46,,,0,,,,1,5/20/2024,11/29/2024,https://facebook.com/vm3yi5dm,0
8.53858E+11,9/25/2024,7363342,257,,1,0,0,1,,,1,,,200259,,123,903,7615,2,138,87,169,13,,,,13,35,126,9,47,0.004947,,0.029694,,29836,7.223319,26195,2109,13,,0,1274,68,,,0,,,,0,11/26/2023,2/12/2025,https://facebook.com/iw2wbmusr,1
7.56729E+11,2/8/2024,6793027,967,,1,0,0,1,,,1,,,148017,,123,1223,5629,2,188,101,169,11,,,,9,25,170,9,35,0.048304,,0.018187,,30478,0,39280,3336,13,,0,2,63,,,0,,,,1,11/21/2024,5/19/2025,https://facebook.com/edad1s37ap,1
8.21611E+11,3/19/2025,6020160,-278,,1,0,0,1,,,1,,,148017,,123,1223,7615,2,188,119,169,15,,,,9,35,170,12,36,0.060233,,0.018384,,9612,10.761779,0,3411,14,,0,1509,66,,,0,,,,1,7/23/2024,8/6/2024,https://facebook.com/sz3rtbbnnq,1
5.308E+11,11/14/2023,1050338,223,,1,0,0,1,,,1,,,155301,,91,903,7615,2,188,87,125,11,,,,13,25,170,13,35,0.04972,,0.053362,,56216,10.656191,39079,2405,13,,0,0,55,,,1,,,,0,1/11/2025,7/8/2025,https://facebook.com/i7b9zi3t,1
9.9671E+11,8/13/2024,7898436,60,,1,0,0,1,,,1,,,148017,,96,1223,5909,2,188,118,169,11,,,,13,35,126,13,35,0.062524,,0.062034,,41181,8.293626,80413,68,29,,0,1091,13,,,1,,,,0,3/19/2024,7/9/2024,https://facebook.com/cvhld1avxrpm,0
53733351914,6/24/2024,1554318,279,,1,0,0,1,,,1,,,200259,,91,1056,5629,2,138,119,125,11,,,,13,35,126,10,47,0.064526,,0.063014,,0,11.720486,47953,3137,23,,0,0,22,,,1,,,,0,12/28/2023,4/19/2024,https://facebook.com/08b6qb7ow7x8k,1
4.07252E+11,12/23/2024,5098304,963,,1,0,0,1,,,1,,,200259,,91,903,7615,2,138,87,169,15,,,,13,35,170,13,35,0.004338,,0.069783,,32791,3.109813,35037,4035,40,,0,402,74,,,1,,,,1,1/1/2024,10/4/2024,https://facebook.com/djhpdkbjbj4yb,0
3.30697E+11,1/21/2025,0,759,,1,0,0,1,,,1,,,148017,,123,903,7615,2,188,119,125,11,,,,13,35,126,9,35,0.001146,,0.060603,,52488,5.574163,18902,2721,53,,0,630,32,,,1,,,,1,10/9/2024,11/20/2024,https://facebook.com/7uk771opj34ip,1
9.49159E+11,7/19/2024,0,-143,,1,0,0,1,,,1,,,148017,,123,1223,6403,2,188,119,169,11,,,,9,25,170,13,47,0.01872,,0.039389,,35633,5.744933,32953,0,44,,0,353,13,,,1,,,,1,11/15/2023,1/1/2024,https://facebook.com/2bo6tj8dq1n,1
5.81092E+11,9/4/2024,5208436,470,,1,0,0,1,,,1,,,167874,,123,1201,5629,2,138,87,169,11,,,,13,35,170,13,47,0.018752,,0.022122,,47186,11.333909,69146,2027,47,,0,367,51,,,0,,,,0,10/10/2024,11/17/2024,https://facebook.com/34rl09uj8iehhak,1
8.08129E+11,10/11/2024,1661395,1407,,1,0,0,1,,,1,,,148017,,123,1223,5629,2,188,87,125,15,,,,9,34,170,12,47,0.045473,,0.030529,,21434,11.432027,16873,4122,58,,0,0,60,,,0,,,,0,2/6/2024,2/15/2024,https://facebook.com/600v3t2xf5xl,1
1.78638E+11,7/7/2024,0,-200,,1,0,0,1,,,1,,,148017,,123,903,5629,2,188,87,125,11,,,,13,35,126,13,35,0.019099,,0.023415,,27475,7.916992,59613,58,32,,0,1297,37,,,0,,,,0,12/18/2023,6/2/2024,https://facebook.com/ra6rjrb6loxrcp,1
9.78848E+11,1/8/2024,5907903,476,,1,0,0,1,,,1,,,200259,,91,1189,5629,2,180,119,125,11,,,,13,25,170,13,47,0.029823,,0.00886,,28112,7.68788,39372,5071,13,,0,0,50,,,1,,,,1,4/6/2024,4/21/2024,https://facebook.com/kpdnh7ptc,1
5.03653E+11,5/19/2024,7898436,242,,1,0,0,1,,,1,,,148017,,123,1070,5718,2,188,87,125,11,,,,13,35,170,12,47,0.036839,,0.012368,,35074,8.936687,71628,958,13,,0,0,22,,,1,,,,0,12/30/2024,5/18/2025,https://facebook.com/eoxuuunf9ahjkby,0
4.98735E+11,2/8/2024,7898436,332,,1,0,0,1,,,1,,,148017,,123,911,5629,2,188,119,169,13,,,,13,35,126,9,35,0.048465,,0.002003,,11814,5.056663,56712,1676,49,,0,456,29,,,1,,,,1,11/1/2023,10/14/2024,https://facebook.com/h4lmqg2f4sip2,0
9.71176E+11,6/7/2024,3397432,-278,,1,0,0,1,,,1,,,148017,,91,903,5629,2,188,87,125,15,,,,9,25,170,9,47,0.079743,,0.016542,,62759,12.481553,31753,2964,43,,0,123,13,,,1,,,,0,1/8/2025,2/19/2025,https://facebook.com/m6s8rxz4r3gkbwr,1
3.86925E+11,8/27/2024,4234845,1352,,1,0,0,1,,,1,,,200259,,123,903,7615,2,188,110,125,11,,,,9,28,170,9,47,0.055392,,0.066982,,72825,4.551958,29964,202,53,,0,976,17,,,1,,,,0,2/2/2025,2/18/2025,https://facebook.com/quvp5is2yfxj,1
4.0355E+11,1/21/2024,6999952,-160,,1,0,0,1,,,1,,,148017,,91,1223,7615,2,188,119,169,15,,,,12,25,170,10,35,0.021998,,0.043433,,13280,8.406004,17801,4694,80,,0,214,68,,,1,,,,0,12/12/2023,3/2/2025,https://facebook.com/3p6u7w8kf9t,0
5.88905E+11,2/12/2024,7737499,1086,,1,0,0,1,,,1,,,148017,,91,1223,5629,2,138,119,169,11,,,,13,25,126,9,47,0.028713,,0.031766,,0,3.920861,53601,5557,43,,0,510,13,,,1,,,,1,4/11/2024,6/14/2024,https://facebook.com/g5rd0t9x86uwo4m,1
1.36772E+11,12/17/2024,3126170,-55,,1,0,0,1,,,1,,,148017,,123,1223,5629,2,167,101,125,11,,,,13,35,170,9,47,0.004449,,0.019754,,0,10.667667,10117,0,37,,0,574,31,,,1,,,,0,10/28/2024,1/16/2025,https://facebook.com/t8eknyejcl86lzr,1
3.27875E+11,4/21/2024,4314547,-57,,1,0,0,1,,,1,,,175761,,91,1223,5629,2,138,119,125,11,,,,9,35,170,9,35,0.034142,,0.0476,,41805,6.092452,29650,2005,46,,0,1051,28,,,0,,,,0,6/5/2024,10/3/2024,https://facebook.com/zmsc656okt,0
2.01276E+11,1/15/2024,5152822,1215,,1,0,0,1,,,1,,,200259,,123,903,5629,2,138,119,169,11,,,,13,35,170,9,47,0.047542,,0.077898,,47379,13.546083,21127,7098,14,,0,217,51,,,1,,,,1,2/4/2024,3/12/2024,https://facebook.com/lhm7zci3l30,1
1.12251E+11,10/19/2024,5949643,1064,,1,0,0,1,,,1,,,148017,,91,903,7615,2,138,87,125,11,,,,9,35,170,9,35,0.076005,,0.028489,,41934,5.975024,0,5153,54,,0,0,13,,,1,,,,0,7/13/2024,12/5/2024,https://facebook.com/8x3s5vdgqgg2bt1,1
8.67483E+11,10/21/2024,3788325,520,,1,0,0,1,,,1,,,200259,,91,1223,5629,2,188,87,169,15,,,,9,35,126,13,35,0.022168,,0.067953,,44554,10.626297,32610,0,35,,0,60,23,,,0,,,,0,2/2/2024,1/8/2025,https://facebook.com/ojzkdskcw07g2uh,0
5.93438E+11,12/19/2024,3829199,902,,1,0,0,1,,,1,,,200259,,91,903,7615,2,188,119,127,11,,,,9,25,170,12,47,0.020237,,0.075195,,12141,3.771252,0,5319,73,,0,1142,26,,,1,,,,1,10/5/2023,5/27/2024,https://facebook.com/fozugtn9,1
3.65086E+11,11/13/2024,7898436,176,,1,0,0,1,,,1,,,200259,,123,903,7615,2,138,87,167,11,,,,9,35,170,10,47,0.002361,,0.063168,,0,5.184598,14057,0,13,,0,704,47,,,0,,,,0,12/7/2023,2/12/2024,https://facebook.com/y0twx6038if5zea,1
4.14583E+11,3/18/2025,7898436,370,,1,0,0,1,,,1,,,148017,,91,903,5629,2,188,119,125,11,,,,13,35,170,13,45,0.046398,,0.047723,,14308,6.344072,45006,3965,39,,0,304,38,,,1,,,,1,2/3/2025,6/9/2025,https://facebook.com/a0zqty24nof,0
4.37204E+11,8/5/2024,5709064,-82,,1,0,0,1,,,1,,,200259,,91,903,7187,2,138,87,169,11,,,,9,25,170,9,35,0.079674,,0.024861,,79868,8.064226,31181,360,26,,0,544,13,,,1,,,,1,10/4/2024,11/10/2024,https://facebook.com/x1sikrq7t2,1
6.36818E+11,3/3/2024,7898436,1001,,1,0,0,1,,,1,,,148017,,123,903,7615,2,188,119,169,15,,,,9,25,170,9,35,0.030316,,0.003637,,37534,3.264028,30738,3586,17,,0,363,32,,,1,,,,1,12/15/2024,5/18/2025,https://facebook.com/i0ovncnsu,0
9.27502E+11,1/8/2025,2991165,-104,,1,0,0,1,,,1,,,200259,,91,903,7615,2,138,119,125,15,,,,9,25,126,9,35,0.04033,,0.059191,,42402,4.03226,2500,3064,51,,0,948,23,,,0,,,,1,1/31/2025,5/4/2025,https://facebook.com/q5sqlf8xfj,0
9.33452E+11,2/20/2024,7898436,1404,,1,0,0,1,,,1,,,194384,,123,1223,5629,2,181,87,169,15,,,,13,25,170,13,47,0.005601,,0.076521,,57037,6.918271,55598,2787,32,,0,698,48,,,1,,,,1,1/3/2024,4/2/2024,https://facebook.com/8tb3ew9b8ccuni7,0
3.97577E+11,3/5/2024,5913899,157,,1,0,0,1,,,1,,,175662,,91,1059,6217,2,188,87,160,11,,,,9,25,170,13,35,0.046116,,0.055447,,3861,8.271111,1905,3894,66,,0,355,33,,,0,,,,1,8/4/2024,3/16/2025,https://facebook.com/j14xsp3xx92,0
3.3597E+11,12/20/2024,7898436,390,,1,0,0,1,,,1,,,148017,,123,1223,7615,2,188,87,169,11,,,,13,25,170,13,35,0.017596,,0.003862,,36274,6.369196,46094,1244,28,,0,1020,74,,,0,,,,1,4/4/2024,4/11/2024,https://facebook.com/m19zoabl1dhndv,1
4.56536E+11,1/18/2025,455181,901,,1,0,0,1,,,1,,,148017,,123,903,7615,2,188,101,125,15,,,,13,35,170,13,35,0.002221,,0.012016,,45074,5.743447,62534,992,30,,0,1164,25,,,1,,,,1,2/17/2024,3/17/2025,https://facebook.com/a2ewciwh0l5ym,0
5.72255E+11,3/31/2024,2038170,392,,1,0,0,1,,,1,,,200259,,91,1223,5629,2,188,119,169,11,,,,13,25,126,9,35,0.055024,,0.032043,,1044,0.724333,0,4739,80,,0,0,27,,,1,,,,1,4/11/2024,12/27/2024,https://facebook.com/15q8o5ep,1
4.672E+11,10/28/2024,5524654,169,,1,0,0,1,,,1,,,200259,,123,903,5629,2,138,99,169,11,,,,13,25,170,9,36,0.012671,,0.079154,,40553,8.715738,15215,2473,13,,0,10,28,,,1,,,,0,1/10/2024,7/18/2024,https://facebook.com/stsdva4n5mlxd,0
6.62166E+11,2/9/2025,5456809,355,,1,0,0,1,,,1,,,148017,,91,903,7615,2,188,87,125,15,,,,9,35,170,9,35,0.008991,,0.007707,,68942,10.213103,12664,1064,22,,0,1670,35,,,0,,,,1,7/30/2024,11/21/2024,https://facebook.com/ujb4y1z7yejx,0
5.58855E+11,12/4/2024,7898436,994,,1,0,0,1,,,1,,,196180,,91,1223,6840,2,138,119,169,14,,,,13,25,126,9,35,0.019026,,0.026113,,17251,10.730476,34066,2023,13,,0,858,56,,,1,,,,0,12/30/2023,3/1/2024,https://facebook.com/3kmp9zzll5slo,1
3.27508E+11,10/3/2023,2104149,-83,,1,0,0,1,,,1,,,200259,,123,1223,7615,2,146,87,168,15,,,,13,25,126,9,47,0.011865,,0.044599,,0,7.184333,316,1811,29,,0,1438,29,,,1,,,,0,12/2/2023,2/6/2025,https://facebook.com/c7unkb5jd1xdp5,0
3.52273E+11,9/23/2024,7054106,288,,1,0,0,1,,,1,,,200259,,91,903,7615,2,138,87,125,11,,,,9,25,170,9,35,0.050206,,0.009845,,34724,3.890003,0,1612,53,,0,1006,30,,,1,,,,1,1/19/2024,2/18/2025,https://facebook.com/vv2h1a1aa,1
3.84807E+11,12/31/2023,7864403,383,,1,0,0,1,,,1,,,148017,,123,1223,5629,2,188,119,125,11,,,,10,35,170,9,35,0.022098,,0.010291,,9454,5.12099,25007,3545,47,,0,766,46,,,1,,,,1,8/30/2024,12/27/2024,https://facebook.com/03y8v94y,0
1.03693E+11,12/30/2024,6424007,974,,1,0,0,1,,,1,,,148017,,123,903,5629,2,138,119,169,15,,,,13,25,170,10,47,0.054008,,0.006427,,34982,7.202512,10924,327,41,,0,0,19,,,1,,,,0,7/24/2024,12/27/2024,https://facebook.com/sujsc097zvqm,0
